CONNECTION [OK] Uptime: 5339  Threads: 3  Questions: 6  Slow queries: 0  Opens: 138  Flush tables: 3  Open tables: 57  Queries per second avg: 0.001
CONNECTION [OK] Uptime: 11699  Threads: 2  Questions: 3316  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.283
CONNECTION [OK] Uptime: 11700  Threads: 3  Questions: 3322  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.283
CONNECTION [OK] Uptime: 11700  Threads: 4  Questions: 3325  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.284
CONNECTION [OK] Uptime: 11701  Threads: 3  Questions: 3332  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.284
CONNECTION [OK] Uptime: 11701  Threads: 4  Questions: 3335  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.285
CONNECTION [OK] Uptime: 11706  Threads: 3  Questions: 3342  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.285
CONNECTION [OK] Uptime: 11707  Threads: 4  Questions: 3345  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.285
CONNECTION [OK] Uptime: 11707  Threads: 3  Questions: 3352  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.286
CONNECTION [OK] Uptime: 11712  Threads: 3  Questions: 3357  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.286
CONNECTION [OK] Uptime: 11719  Threads: 4  Questions: 3360  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.286
CONNECTION [OK] Uptime: 11719  Threads: 3  Questions: 3367  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.287
CONNECTION [OK] Uptime: 11720  Threads: 3  Questions: 3372  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.287
CONNECTION [OK] Uptime: 11721  Threads: 4  Questions: 3375  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.287
CONNECTION [OK] Uptime: 11721  Threads: 3  Questions: 3382  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.288
CONNECTION [OK] Uptime: 11723  Threads: 4  Questions: 3385  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.288
CONNECTION [OK] Uptime: 11723  Threads: 3  Questions: 3392  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.289
CONNECTION [OK] Uptime: 11723  Threads: 4  Questions: 3395  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.289
CONNECTION [OK] Uptime: 11724  Threads: 3  Questions: 3402  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.290
CONNECTION [OK] Uptime: 11724  Threads: 4  Questions: 3405  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.290
CONNECTION [OK] Uptime: 11724  Threads: 3  Questions: 3412  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.291
CONNECTION [OK] Uptime: 11724  Threads: 4  Questions: 3415  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.291
CONNECTION [OK] Uptime: 11725  Threads: 3  Questions: 3422  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.291
CONNECTION [OK] Uptime: 11725  Threads: 4  Questions: 3425  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.292
CONNECTION [OK] Uptime: 11842  Threads: 2  Questions: 3434  Slow queries: 0  Opens: 387  Flush tables: 3  Open tables: 290  Queries per second avg: 0.289
CONNECTION [OK] Uptime: 11847  Threads: 2  Questions: 3451  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.291
CONNECTION [OK] Uptime: 11848  Threads: 2  Questions: 3456  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.291
CONNECTION [OK] Uptime: 11849  Threads: 3  Questions: 3460  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.292
CONNECTION [OK] Uptime: 11849  Threads: 2  Questions: 3466  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.292
CONNECTION [OK] Uptime: 11850  Threads: 3  Questions: 3472  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.292
CONNECTION [OK] Uptime: 11850  Threads: 4  Questions: 3475  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.293
CONNECTION [OK] Uptime: 11851  Threads: 3  Questions: 3482  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.293
CONNECTION [OK] Uptime: 11851  Threads: 4  Questions: 3485  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.294
CONNECTION [OK] Uptime: 11852  Threads: 3  Questions: 3492  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.294
CONNECTION [OK] Uptime: 11852  Threads: 4  Questions: 3495  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.294
CONNECTION [OK] Uptime: 11852  Threads: 3  Questions: 3502  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.295
CONNECTION [OK] Uptime: 11854  Threads: 3  Questions: 3507  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.295
CONNECTION [OK] Uptime: 11854  Threads: 4  Questions: 3510  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.296
CONNECTION [OK] Uptime: 11855  Threads: 3  Questions: 3517  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.296
CONNECTION [OK] Uptime: 11856  Threads: 3  Questions: 3522  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.297
CONNECTION [OK] Uptime: 11856  Threads: 4  Questions: 3525  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.297
CONNECTION [OK] Uptime: 11856  Threads: 3  Questions: 3532  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.297
CONNECTION [OK] Uptime: 11857  Threads: 4  Questions: 3535  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.298
CONNECTION [OK] Uptime: 11857  Threads: 3  Questions: 3542  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.298
CONNECTION [OK] Uptime: 11857  Threads: 4  Questions: 3545  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.298
CONNECTION [OK] Uptime: 11857  Threads: 3  Questions: 3552  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.299
CONNECTION [OK] Uptime: 11857  Threads: 4  Questions: 3555  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.299
CONNECTION [OK] Uptime: 11857  Threads: 3  Questions: 3562  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.300
CONNECTION [OK] Uptime: 11857  Threads: 4  Questions: 3565  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.300
CONNECTION [OK] Uptime: 11857  Threads: 3  Questions: 3572  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.301
CONNECTION [OK] Uptime: 11858  Threads: 4  Questions: 3575  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.301
CONNECTION [OK] Uptime: 12789  Threads: 2  Questions: 3584  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.280
CONNECTION [OK] Uptime: 12791  Threads: 2  Questions: 3601  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.281
CONNECTION [OK] Uptime: 12792  Threads: 2  Questions: 3606  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.281
CONNECTION [OK] Uptime: 12792  Threads: 3  Questions: 3610  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.282
CONNECTION [OK] Uptime: 12792  Threads: 2  Questions: 3616  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.282
CONNECTION [OK] Uptime: 12793  Threads: 3  Questions: 3622  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.283
CONNECTION [OK] Uptime: 12793  Threads: 4  Questions: 3625  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.283
CONNECTION [OK] Uptime: 13067  Threads: 2  Questions: 3636  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.278
CONNECTION [OK] Uptime: 13072  Threads: 2  Questions: 3653  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.279
CONNECTION [OK] Uptime: 13079  Threads: 2  Questions: 3670  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.280
CONNECTION [OK] Uptime: 13097  Threads: 2  Questions: 3687  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.281
CONNECTION [OK] Uptime: 13130  Threads: 2  Questions: 3704  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.282
CONNECTION [OK] Uptime: 13139  Threads: 2  Questions: 3721  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.283
CONNECTION [OK] Uptime: 13143  Threads: 2  Questions: 3738  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.284
CONNECTION [OK] Uptime: 13149  Threads: 2  Questions: 3743  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.284
CONNECTION [OK] Uptime: 13156  Threads: 2  Questions: 3748  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.284
CONNECTION [OK] Uptime: 13172  Threads: 2  Questions: 3765  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.285
CONNECTION [OK] Uptime: 13174  Threads: 2  Questions: 3782  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.287
CONNECTION [OK] Uptime: 13175  Threads: 2  Questions: 3787  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.287
CONNECTION [OK] Uptime: 13176  Threads: 2  Questions: 3792  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.287
CONNECTION [OK] Uptime: 13182  Threads: 2  Questions: 3797  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.288
CONNECTION [OK] Uptime: 13188  Threads: 2  Questions: 3802  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.288
CONNECTION [OK] Uptime: 13194  Threads: 2  Questions: 3819  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.289
CONNECTION [OK] Uptime: 13211  Threads: 2  Questions: 3836  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.290
CONNECTION [OK] Uptime: 13212  Threads: 2  Questions: 3853  Slow queries: 0  Opens: 388  Flush tables: 3  Open tables: 291  Queries per second avg: 0.291
CONNECTION [OK] Uptime: 13219  Threads: 2  Questions: 3858  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.291
CONNECTION [OK] Uptime: 13220  Threads: 2  Questions: 3863  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.292
CONNECTION [OK] Uptime: 13220  Threads: 2  Questions: 3868  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.292
CONNECTION [OK] Uptime: 13221  Threads: 3  Questions: 3871  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.292
CONNECTION [OK] Uptime: 13273  Threads: 2  Questions: 3881  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.292
CONNECTION [OK] Uptime: 13273  Threads: 2  Questions: 3898  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.293
CONNECTION [OK] Uptime: 13274  Threads: 2  Questions: 3903  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.294
CONNECTION [OK] Uptime: 13274  Threads: 2  Questions: 3908  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.294
CONNECTION [OK] Uptime: 13274  Threads: 2  Questions: 3913  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.294
CONNECTION [OK] Uptime: 13274  Threads: 3  Questions: 3916  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.295
CONNECTION [OK] Uptime: 13336  Threads: 2  Questions: 3926  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.294
CONNECTION [OK] Uptime: 13337  Threads: 2  Questions: 3943  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.295
CONNECTION [OK] Uptime: 13337  Threads: 2  Questions: 3948  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.296
CONNECTION [OK] Uptime: 13338  Threads: 2  Questions: 3953  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.296
CONNECTION [OK] Uptime: 13338  Threads: 2  Questions: 3958  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.296
CONNECTION [OK] Uptime: 13338  Threads: 3  Questions: 3961  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.296
CONNECTION [OK] Uptime: 13491  Threads: 2  Questions: 3971  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.294
CONNECTION [OK] Uptime: 13491  Threads: 2  Questions: 3988  Slow queries: 0  Opens: 394  Flush tables: 3  Open tables: 297  Queries per second avg: 0.295
CONNECTION [OK] Uptime: 13492  Threads: 2  Questions: 3993  Slow queries: 0  Opens: 400  Flush tables: 3  Open tables: 303  Queries per second avg: 0.295
CONNECTION [OK] Uptime: 13492  Threads: 2  Questions: 3998  Slow queries: 0  Opens: 400  Flush tables: 3  Open tables: 303  Queries per second avg: 0.296
CONNECTION [OK] Uptime: 13492  Threads: 2  Questions: 4003  Slow queries: 0  Opens: 400  Flush tables: 3  Open tables: 303  Queries per second avg: 0.296
CONNECTION [OK] Uptime: 13492  Threads: 3  Questions: 4006  Slow queries: 0  Opens: 400  Flush tables: 3  Open tables: 303  Queries per second avg: 0.296
CONNECTION [OK] Uptime: 14803  Threads: 2  Questions: 4016  Slow queries: 0  Opens: 400  Flush tables: 3  Open tables: 303  Queries per second avg: 0.271
CONNECTION [OK] Uptime: 14817  Threads: 2  Questions: 4033  Slow queries: 0  Opens: 400  Flush tables: 3  Open tables: 303  Queries per second avg: 0.272
CONNECTION [OK] Uptime: 14825  Threads: 2  Questions: 4038  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.272
CONNECTION [OK] Uptime: 14827  Threads: 2  Questions: 4043  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.272
CONNECTION [OK] Uptime: 14829  Threads: 2  Questions: 4048  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.272
CONNECTION [OK] Uptime: 14830  Threads: 3  Questions: 4051  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.273
CONNECTION [OK] Uptime: 14833  Threads: 2  Questions: 4058  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.273
CONNECTION [OK] Uptime: 14834  Threads: 3  Questions: 4061  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.273
CONNECTION [OK] Uptime: 14841  Threads: 2  Questions: 4068  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.274
CONNECTION [OK] Uptime: 14842  Threads: 3  Questions: 4071  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.274
CONNECTION [OK] Uptime: 14843  Threads: 2  Questions: 4078  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.274
CONNECTION [OK] Uptime: 14844  Threads: 3  Questions: 4081  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.274
CONNECTION [OK] Uptime: 14845  Threads: 2  Questions: 4088  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.275
CONNECTION [OK] Uptime: 14846  Threads: 3  Questions: 4091  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.275
CONNECTION [OK] Uptime: 14846  Threads: 2  Questions: 4098  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.276
CONNECTION [OK] Uptime: 14847  Threads: 3  Questions: 4101  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.276
CONNECTION [OK] Uptime: 14847  Threads: 2  Questions: 4108  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.276
CONNECTION [OK] Uptime: 14848  Threads: 3  Questions: 4111  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.276
CONNECTION [OK] Uptime: 14851  Threads: 2  Questions: 4118  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.277
CONNECTION [OK] Uptime: 14856  Threads: 3  Questions: 4121  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.277
CONNECTION [OK] Uptime: 14857  Threads: 2  Questions: 4128  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.277
CONNECTION [OK] Uptime: 14857  Threads: 3  Questions: 4131  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.278
CONNECTION [OK] Uptime: 14875  Threads: 2  Questions: 4138  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.278
CONNECTION [OK] Uptime: 14875  Threads: 2  Questions: 4143  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.278
CONNECTION [OK] Uptime: 14877  Threads: 2  Questions: 4148  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.278
CONNECTION [OK] Uptime: 14877  Threads: 2  Questions: 4153  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.279
CONNECTION [OK] Uptime: 14877  Threads: 2  Questions: 4158  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.279
CONNECTION [OK] Uptime: 14877  Threads: 2  Questions: 4163  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.279
CONNECTION [OK] Uptime: 14877  Threads: 2  Questions: 4168  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.280
CONNECTION [OK] Uptime: 14877  Threads: 2  Questions: 4173  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.280
CONNECTION [OK] Uptime: 14877  Threads: 2  Questions: 4178  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.280
CONNECTION [OK] Uptime: 14909  Threads: 2  Questions: 4183  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.280
CONNECTION [OK] Uptime: 14928  Threads: 2  Questions: 4200  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.281
CONNECTION [OK] Uptime: 14930  Threads: 2  Questions: 4217  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.282
CONNECTION [OK] Uptime: 14930  Threads: 2  Questions: 4222  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.282
CONNECTION [OK] Uptime: 14931  Threads: 2  Questions: 4227  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.283
CONNECTION [OK] Uptime: 14931  Threads: 2  Questions: 4232  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.283
CONNECTION [OK] Uptime: 14931  Threads: 3  Questions: 4235  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.283
CONNECTION [OK] Uptime: 14931  Threads: 2  Questions: 4242  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.284
CONNECTION [OK] Uptime: 14931  Threads: 3  Questions: 4245  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.284
CONNECTION [OK] Uptime: 14932  Threads: 2  Questions: 4252  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.284
CONNECTION [OK] Uptime: 14932  Threads: 3  Questions: 4255  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.284
CONNECTION [OK] Uptime: 14932  Threads: 2  Questions: 4262  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.285
CONNECTION [OK] Uptime: 14933  Threads: 3  Questions: 4265  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.285
CONNECTION [OK] Uptime: 14933  Threads: 2  Questions: 4272  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.286
CONNECTION [OK] Uptime: 14933  Threads: 3  Questions: 4275  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.286
CONNECTION [OK] Uptime: 14933  Threads: 2  Questions: 4282  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.286
CONNECTION [OK] Uptime: 14933  Threads: 3  Questions: 4285  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.286
CONNECTION [OK] Uptime: 14933  Threads: 2  Questions: 4292  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.287
CONNECTION [OK] Uptime: 14934  Threads: 3  Questions: 4295  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.287
CONNECTION [OK] Uptime: 14934  Threads: 2  Questions: 4302  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.288
CONNECTION [OK] Uptime: 14934  Threads: 3  Questions: 4305  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.288
CONNECTION [OK] Uptime: 14934  Threads: 2  Questions: 4312  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.288
CONNECTION [OK] Uptime: 14934  Threads: 3  Questions: 4315  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.288
CONNECTION [OK] Uptime: 14937  Threads: 2  Questions: 4322  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.289
CONNECTION [OK] Uptime: 14937  Threads: 2  Questions: 4327  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.289
CONNECTION [OK] Uptime: 14937  Threads: 2  Questions: 4332  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.290
CONNECTION [OK] Uptime: 14937  Threads: 2  Questions: 4337  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.290
CONNECTION [OK] Uptime: 14937  Threads: 2  Questions: 4342  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.290
CONNECTION [OK] Uptime: 14937  Threads: 2  Questions: 4347  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.291
CONNECTION [OK] Uptime: 14937  Threads: 2  Questions: 4352  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.291
CONNECTION [OK] Uptime: 14937  Threads: 2  Questions: 4357  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.291
CONNECTION [OK] Uptime: 14937  Threads: 2  Questions: 4362  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.292
CONNECTION [OK] Uptime: 14945  Threads: 2  Questions: 4367  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.292
CONNECTION [OK] Uptime: 15215  Threads: 2  Questions: 4384  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.288
CONNECTION [OK] Uptime: 15217  Threads: 2  Questions: 4401  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.289
CONNECTION [OK] Uptime: 15217  Threads: 2  Questions: 4406  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.289
CONNECTION [OK] Uptime: 15217  Threads: 2  Questions: 4411  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.289
CONNECTION [OK] Uptime: 15217  Threads: 2  Questions: 4416  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.290
CONNECTION [OK] Uptime: 15218  Threads: 3  Questions: 4419  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.290
CONNECTION [OK] Uptime: 15220  Threads: 2  Questions: 4426  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.290
CONNECTION [OK] Uptime: 15221  Threads: 3  Questions: 4429  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.290
CONNECTION [OK] Uptime: 15222  Threads: 2  Questions: 4436  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.291
CONNECTION [OK] Uptime: 15222  Threads: 3  Questions: 4439  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.291
CONNECTION [OK] Uptime: 15223  Threads: 2  Questions: 4446  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.292
CONNECTION [OK] Uptime: 15224  Threads: 3  Questions: 4449  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.292
CONNECTION [OK] Uptime: 15228  Threads: 2  Questions: 4456  Slow queries: 0  Opens: 403  Flush tables: 3  Open tables: 306  Queries per second avg: 0.292
